y,month_num,season,race_grp,male_bin,age_num,age_z,crime_grp,borough,precinct,precinct_idx,frisked_bin,searched_bin,weapon_found_bin,firearm_bin,violent_bg_bin,known_weapon_bin,self_init
0,11,Autumn,Black Hispanic,1,27.0,-0.07778627,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Brooklyn,60,35,1,0,0,0,1,0,1
1,11,Autumn,White,1,35.0,0.61214894,Trespass,Brooklyn,61,36,0,1,0,0,0,0,1
1,11,Autumn,White,0,40.0,1.0433584,Trespass,Brooklyn,61,36,0,1,0,0,0,0,1
0,11,Autumn,Black,1,54.0,2.250745,Property/Theft,Brooklyn,70,43,1,1,0,0,0,0,0
0,11,Autumn,Black,1,23.0,-0.42275387,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,Black,1,40.0,1.0433584,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
0,11,Autumn,Black,1,32.0,0.35342324,Weapon,Brooklyn,77,49,1,0,0,0,0,1,1
1,11,Autumn,Black,1,27.0,-0.07778627,Property/Theft,Brooklyn,83,53,0,1,1,0,0,0,0
0,11,Autumn,White,0,26.0,-0.16402817,Property/Theft,Brooklyn,83,53,0,1,0,0,0,0,0
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Brooklyn,88,55,1,0,0,0,1,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Queens,105,63,1,1,0,0,0,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Violence,Staten Island,120,75,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,19.0,-0.7677215,Property/Theft,Manhattan,14,8,1,1,1,0,1,0,0
0,11,Autumn,Black Hispanic,1,20.0,-0.6814796,Property/Theft,Manhattan,14,8,0,0,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,27.0,-0.07778627,Other,Manhattan,25,16,1,1,0,0,0,0,0
0,10,Autumn,Black,1,20.0,-0.6814796,Other,Manhattan,26,17,0,0,0,0,0,0,0
0,11,Autumn,Black,1,22.0,-0.5089958,Violence,Manhattan,28,18,1,1,0,0,0,0,1
0,11,Autumn,White Hispanic,1,20.0,-0.6814796,Violence,Bronx,41,24,0,0,0,0,0,0,0
0,11,Autumn,Other,1,21.0,-0.5952377,Weapon,Bronx,45,28,1,0,0,0,0,0,1
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Bronx,52,34,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,52,34,1,0,0,0,0,0,1
1,11,Autumn,Black,1,39.0,0.95711654,Property/Theft,Brooklyn,62,37,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,23.0,-0.42275387,Weapon,Brooklyn,72,45,1,0,0,0,1,0,0
0,11,Autumn,Black Hispanic,1,22.0,-0.5089958,Weapon,Brooklyn,72,45,1,0,0,0,1,0,0
1,11,Autumn,White Hispanic,1,48.0,1.7332937,Trespass,Brooklyn,90,56,0,1,0,0,0,0,0
0,11,Autumn,Black,1,35.0,0.61214894,Property/Theft,Manhattan,5,2,0,0,0,0,0,0,0
1,11,Autumn,Black Hispanic,1,50.0,1.9057775,Property/Theft,Manhattan,5,2,0,1,0,0,0,0,0
0,11,Autumn,Black,1,45.0,1.474568,Property/Theft,Manhattan,19,11,0,0,0,0,0,0,0
0,11,Autumn,Black,1,28.0,0.008455635,Weapon,Manhattan,32,20,1,1,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,37.0,0.78463274,Weapon,Manhattan,34,22,0,1,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,20.0,-0.6814796,Weapon,Bronx,40,23,0,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,17.0,-0.9402053,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black,0,30.0,0.18093944,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,22.0,-0.5089958,Other,Bronx,42,25,0,0,1,0,0,0,1
0,11,Autumn,Black,1,19.0,-0.7677215,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,24.0,-0.33651197,Weapon,Bronx,43,26,1,0,0,0,0,0,1
1,11,Autumn,Black Hispanic,1,28.0,0.008455635,Other,Bronx,44,27,0,1,0,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,46,29,1,0,1,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,11,Autumn,Black,1,40.0,1.0433584,Weapon,Bronx,46,29,1,1,0,0,0,0,1
0,11,Autumn,Black,1,19.0,-0.7677215,Weapon,Bronx,47,30,1,1,0,0,1,0,0
1,11,Autumn,Black,1,15.0,-1.1126891,Property/Theft,Bronx,48,31,0,0,0,0,0,0,0
1,11,Autumn,Black,1,15.0,-1.1126891,Property/Theft,Bronx,48,31,0,0,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,34.0,0.52590704,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,15.0,-1.1126891,Property/Theft,Bronx,48,31,0,0,0,0,0,0,0
0,11,Autumn,Black,1,15.0,-1.1126891,Property/Theft,Bronx,48,31,0,0,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,19.0,-0.7677215,Property/Theft,Bronx,49,32,0,0,0,0,0,0,0
0,10,Autumn,Black,1,15.0,-1.1126891,Weapon,Bronx,52,34,1,0,0,0,0,0,1
0,10,Autumn,White Hispanic,1,24.0,-0.33651197,Weapon,Bronx,52,34,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Other,Brooklyn,61,36,1,0,1,0,0,0,1
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Property/Theft,Brooklyn,67,40,1,1,0,0,1,0,0
1,11,Autumn,Black,1,30.0,0.18093944,Property/Theft,Brooklyn,67,40,1,1,0,0,1,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,33.0,0.43966514,Property/Theft,Brooklyn,76,48,1,0,0,0,0,1,0
0,11,Autumn,Black Hispanic,1,35.0,0.61214894,Trespass,Brooklyn,83,53,0,0,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,32.0,0.35342324,Weapon,Brooklyn,90,56,0,0,0,0,0,0,1
1,11,Autumn,White,1,34.0,0.52590704,Property/Theft,Queens,100,58,0,1,0,0,0,0,0
1,11,Autumn,Black,1,15.0,-1.1126891,Property/Theft,Queens,104,62,0,1,0,0,0,0,0
1,11,Autumn,White Hispanic,0,15.0,-1.1126891,Property/Theft,Queens,104,62,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,0,15.0,-1.1126891,Property/Theft,Queens,104,62,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,18.0,-0.8539634,Weapon,Queens,108,66,1,1,1,1,0,0,0
0,11,Autumn,Other,1,33.0,0.43966514,Other,Queens,113,71,1,1,0,0,1,0,0
1,11,Autumn,Black,1,20.0,-0.6814796,Property/Theft,Queens,114,72,0,1,0,0,0,0,0
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Staten Island,120,75,1,0,0,0,0,0,1
1,11,Autumn,Black,1,50.0,1.9057775,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
0,11,Autumn,Black,1,30.0,0.18093944,Property/Theft,Manhattan,1,1,0,0,0,0,0,0,0
0,11,Autumn,Black,1,58.0,2.5957127,Property/Theft,Manhattan,7,4,0,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,15.0,-1.1126891,Violence,Manhattan,14,8,0,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,17.0,-0.9402053,Violence,Manhattan,14,8,0,0,0,0,0,0,1
0,11,Autumn,Black,1,37.0,0.78463274,Weapon,Manhattan,19,11,1,0,0,0,0,0,0
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Manhattan,25,16,1,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,18.0,-0.8539634,Weapon,Manhattan,25,16,1,0,0,0,1,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Weapon,Manhattan,26,17,1,0,0,0,0,0,1
0,10,Autumn,Black Hispanic,1,30.0,0.18093944,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,21.0,-0.5952377,Weapon,Bronx,40,23,1,1,0,0,1,0,1
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,White,1,20.0,-0.6814796,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,11,Autumn,Black,1,19.0,-0.7677215,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,11,Autumn,Black,1,23.0,-0.42275387,Other,Bronx,46,29,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,16.0,-1.0264472,Property/Theft,Bronx,46,29,0,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,11,Autumn,Black,1,38.0,0.87087464,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,23.0,-0.42275387,Property/Theft,Bronx,52,34,1,0,0,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Bronx,52,34,0,1,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Bronx,52,34,1,0,1,0,0,0,1
1,11,Autumn,Black Hispanic,1,33.0,0.43966514,Weapon,Bronx,52,34,0,1,1,0,0,0,1
0,11,Autumn,Black,1,26.0,-0.16402817,Weapon,Bronx,52,34,0,1,0,0,0,0,1
1,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Brooklyn,67,40,0,0,1,1,0,0,1
1,11,Autumn,Black,0,27.0,-0.07778627,Property/Theft,Brooklyn,67,40,0,0,0,0,0,0,0
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Brooklyn,69,42,0,1,0,0,0,0,1
1,11,Autumn,White Hispanic,1,50.0,1.9057775,Property/Theft,Brooklyn,69,42,0,1,0,0,0,0,0
0,11,Autumn,White,1,45.0,1.474568,Weapon,Brooklyn,72,45,1,0,0,0,0,0,1
0,11,Autumn,Other,1,25.0,-0.25027007,Other,Brooklyn,72,45,1,1,0,0,0,0,1
1,11,Autumn,White Hispanic,1,30.0,0.18093944,Violence,Brooklyn,75,47,0,1,0,0,0,0,0
1,11,Autumn,Black,1,50.0,1.9057775,Weapon,Brooklyn,75,47,1,1,0,0,1,0,0
0,11,Autumn,White Hispanic,1,40.0,1.0433584,Property/Theft,Brooklyn,79,51,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Property/Theft,Brooklyn,83,53,0,0,0,0,0,0,0
0,11,Autumn,Other,0,29.0,0.094697535,Property/Theft,Queens,106,64,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,16.0,-1.0264472,Weapon,Queens,108,66,1,1,0,1,0,0,0
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Queens,113,71,1,0,0,0,0,0,1
0,11,Autumn,Black,1,29.0,0.094697535,Property/Theft,Manhattan,14,8,0,1,0,0,0,0,0
0,11,Autumn,White,1,35.0,0.61214894,Property/Theft,Manhattan,14,8,0,1,0,0,0,0,0
0,11,Autumn,White,1,36.0,0.69839084,Property/Theft,Manhattan,14,8,0,0,0,0,0,0,0
1,11,Autumn,White,1,55.0,2.336987,Property/Theft,Manhattan,24,15,1,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,19.0,-0.7677215,Weapon,Bronx,41,24,1,0,0,0,0,0,1
1,11,Autumn,White Hispanic,1,27.0,-0.07778627,Violence,Bronx,46,29,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,24.0,-0.33651197,Property/Theft,Brooklyn,61,36,1,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,22.0,-0.5089958,Property/Theft,Brooklyn,61,36,1,0,0,0,1,0,0
1,11,Autumn,White,1,50.0,1.9057775,Property/Theft,Brooklyn,83,53,1,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,31.0,0.26718134,Weapon,Brooklyn,88,55,1,0,0,0,0,0,1
0,11,Autumn,White,1,30.0,0.18093944,Property/Theft,Manhattan,7,4,0,0,0,0,0,0,0
0,11,Autumn,White,1,40.0,1.0433584,Property/Theft,Manhattan,14,8,0,0,0,0,0,0,0
1,11,Autumn,Black,1,35.0,0.61214894,Violence,Manhattan,20,12,1,1,0,0,1,0,0
1,11,Autumn,White,1,25.0,-0.25027007,Other,Manhattan,20,12,1,1,1,0,1,0,1
0,11,Autumn,Black,1,35.0,0.61214894,Violence,Manhattan,23,14,0,0,0,0,0,0,0
0,11,Autumn,Black,1,30.0,0.18093944,Violence,Manhattan,23,14,0,0,0,0,0,0,0
1,11,Autumn,Black,1,30.0,0.18093944,Property/Theft,Manhattan,24,15,0,0,0,0,0,0,0
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
1,11,Autumn,Black,1,37.0,0.78463274,Property/Theft,Manhattan,30,19,1,1,0,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Manhattan,32,20,1,1,0,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Bronx,40,23,1,0,0,0,1,0,1
0,11,Autumn,Black,1,19.0,-0.7677215,Violence,Bronx,43,26,0,0,0,0,0,0,0
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Bronx,43,26,1,1,0,0,1,0,0
1,11,Autumn,Black,1,45.0,1.474568,Property/Theft,Bronx,48,31,1,1,1,0,1,0,0
0,11,Autumn,White Hispanic,1,28.0,0.008455635,Other,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Bronx,52,34,1,0,0,0,1,0,0
0,11,Autumn,Black,1,16.0,-1.0264472,Other,Brooklyn,71,44,1,0,0,0,1,0,1
0,11,Autumn,Black,0,24.0,-0.33651197,Property/Theft,Brooklyn,84,54,0,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Brooklyn,84,54,0,0,0,0,0,0,1
1,11,Autumn,Black,1,43.0,1.3020842,Property/Theft,Brooklyn,94,57,0,1,1,0,0,0,0
1,11,Autumn,Black,0,47.0,1.6470518,Property/Theft,Queens,105,63,0,1,0,0,0,0,0
1,11,Autumn,White,1,50.0,1.9057775,Property/Theft,Queens,112,70,0,1,0,0,0,0,0
1,11,Autumn,White,0,53.0,2.164503,Property/Theft,Manhattan,7,4,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,21.0,-0.5952377,Violence,Manhattan,9,5,0,0,0,0,0,0,0
0,11,Autumn,Other,1,21.0,-0.5952377,Violence,Manhattan,9,5,0,0,0,0,0,0,0
0,11,Autumn,White,1,21.0,-0.5952377,Violence,Manhattan,9,5,0,0,0,0,0,0,0
0,11,Autumn,Black,1,29.0,0.094697535,Weapon,Manhattan,20,12,1,0,0,0,1,0,0
0,11,Autumn,Black,1,27.0,-0.07778627,Weapon,Manhattan,23,14,1,0,0,0,0,1,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,11,Autumn,Black,1,23.0,-0.42275387,Weapon,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,30.0,0.18093944,Weapon,Bronx,41,24,1,1,0,0,0,0,1
0,11,Autumn,White Hispanic,1,23.0,-0.42275387,Other,Bronx,42,25,0,0,0,0,0,0,1
1,11,Autumn,Black,0,40.0,1.0433584,Property/Theft,Brooklyn,67,40,0,0,0,0,0,0,0
1,11,Autumn,Black Hispanic,1,53.0,2.164503,Weapon,Brooklyn,67,40,1,1,1,1,0,1,0
0,11,Autumn,White,1,35.0,0.61214894,Property/Theft,Brooklyn,78,50,0,0,0,0,0,0,0
1,11,Autumn,Black,0,42.0,1.2158422,Weapon,Queens,106,64,0,1,0,0,0,0,0
0,11,Autumn,Other,1,60.0,2.7681966,Other,Queens,109,67,0,0,0,0,0,0,1
1,11,Autumn,White Hispanic,1,55.0,2.336987,Property/Theft,Queens,110,68,0,1,0,0,0,0,0
0,11,Autumn,Black,1,23.0,-0.42275387,Weapon,Queens,113,71,0,0,1,0,0,0,1
0,11,Autumn,Black,1,28.0,0.008455635,Weapon,Queens,114,72,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,20.0,-0.6814796,Property/Theft,Queens,114,72,1,0,0,0,1,0,1
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Weapon,Queens,114,72,0,0,0,0,0,0,0
0,11,Autumn,Other,1,27.0,-0.07778627,Weapon,Manhattan,9,5,1,0,0,0,0,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Property/Theft,Manhattan,23,14,0,0,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,40.0,1.0433584,Other,Manhattan,23,14,0,0,0,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,19.0,-0.7677215,Weapon,Bronx,42,25,1,1,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Bronx,42,25,1,0,0,0,0,0,1
1,11,Autumn,Black,1,30.0,0.18093944,Weapon,Brooklyn,75,47,1,0,1,1,0,0,1
0,11,Autumn,Black Hispanic,1,70.0,3.6306155,Weapon,Brooklyn,75,47,1,1,0,0,1,0,0
0,11,Autumn,Black,1,19.0,-0.7677215,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,19.0,-0.7677215,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,10,Autumn,Black,1,25.0,-0.25027007,Weapon,Queens,115,73,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,0,22.0,-0.5089958,Property/Theft,Staten Island,120,75,1,1,0,0,0,0,0
0,11,Autumn,Black,1,40.0,1.0433584,Property/Theft,Manhattan,20,12,0,0,0,0,0,0,0
1,11,Autumn,Black,1,55.0,2.336987,Violence,Manhattan,32,20,1,1,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,15.0,-1.1126891,Weapon,Bronx,40,23,1,1,0,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,45.0,1.474568,Weapon,Bronx,40,23,1,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,24.0,-0.33651197,Weapon,Bronx,40,23,1,1,1,0,0,0,1
0,11,Autumn,Black Hispanic,1,15.0,-1.1126891,Weapon,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,15.0,-1.1126891,Weapon,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,Black,1,16.0,-1.0264472,Weapon,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black,1,24.0,-0.33651197,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,1,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,17.0,-0.9402053,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,Black,1,28.0,0.008455635,Weapon,Bronx,42,25,1,1,0,0,0,0,1
0,11,Autumn,Black,1,24.0,-0.33651197,Weapon,Bronx,46,29,1,0,0,0,0,0,1
1,11,Autumn,White Hispanic,1,15.0,-1.1126891,Other,Bronx,47,30,1,1,0,0,1,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Weapon,Bronx,48,31,1,0,1,0,0,1,1
0,11,Autumn,White,1,18.0,-0.8539634,Property/Theft,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,1,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,52,34,1,1,1,0,0,0,1
0,11,Autumn,Black,1,23.0,-0.42275387,Weapon,Brooklyn,60,35,1,0,0,0,0,0,1
0,11,Autumn,Black,1,28.0,0.008455635,Weapon,Brooklyn,60,35,1,0,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
1,11,Autumn,Black,1,39.0,0.95711654,Other,Brooklyn,76,48,0,1,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Brooklyn,77,49,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Brooklyn,79,51,1,0,0,0,0,0,1
0,11,Autumn,Black,1,35.0,0.61214894,Violence,Queens,103,61,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,16.0,-1.0264472,Other,Queens,110,68,0,0,0,0,0,0,1
0,11,Autumn,Black,1,26.0,-0.16402817,Weapon,Queens,110,68,1,1,0,0,0,1,1
1,11,Autumn,White Hispanic,1,28.0,0.008455635,Property/Theft,Manhattan,6,3,0,0,0,0,0,0,0
0,11,Autumn,Black,1,19.0,-0.7677215,Property/Theft,Manhattan,22,13,0,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,25.0,-0.25027007,Weapon,Manhattan,30,19,1,0,0,0,0,1,1
0,11,Autumn,Black,1,30.0,0.18093944,Other,Bronx,40,23,1,1,0,0,1,0,0
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Bronx,40,23,1,1,0,0,0,0,1
0,11,Autumn,Black,1,28.0,0.008455635,Property/Theft,Bronx,46,29,0,0,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,44.0,1.388326,Property/Theft,Bronx,46,29,0,0,0,0,0,0,0
1,11,Autumn,White Hispanic,1,34.0,0.52590704,Weapon,Bronx,46,29,0,1,1,1,0,0,1
1,11,Autumn,Other,1,43.0,1.3020842,Property/Theft,Brooklyn,66,39,1,1,1,0,1,0,0
1,11,Autumn,White,1,60.0,2.7681966,Violence,Brooklyn,67,40,1,1,0,0,0,0,0
1,11,Autumn,White Hispanic,1,50.0,1.9057775,Violence,Brooklyn,67,40,1,1,0,0,0,0,0
0,11,Autumn,Black,1,30.0,0.18093944,Property/Theft,Brooklyn,70,43,0,0,0,0,0,0,0
0,11,Autumn,White,1,60.0,2.7681966,Weapon,Brooklyn,73,46,1,0,0,0,0,0,0
1,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Brooklyn,81,52,1,1,1,1,0,0,1
0,11,Autumn,Black,1,37.0,0.78463274,Weapon,Brooklyn,81,52,1,1,1,0,0,0,1
0,11,Autumn,White Hispanic,0,28.0,0.008455635,Violence,Brooklyn,90,56,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,0,25.0,-0.25027007,Violence,Brooklyn,90,56,0,0,0,0,0,0,0
1,11,Autumn,Other,1,27.0,-0.07778627,Property/Theft,Brooklyn,94,57,0,1,0,0,0,0,0
1,11,Autumn,Other,1,21.0,-0.5952377,Property/Theft,Brooklyn,94,57,0,1,0,0,0,0,0
0,11,Autumn,Black,1,14.0,-1.198931,Weapon,Queens,103,61,1,0,0,0,0,0,1
0,11,Autumn,Black,1,13.0,-1.2851729,Weapon,Queens,103,61,1,0,0,0,0,0,1
1,11,Autumn,Black,1,43.0,1.3020842,Weapon,Queens,103,61,1,1,1,1,0,0,1
1,11,Autumn,Black,1,19.0,-0.7677215,Property/Theft,Queens,106,64,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,40.0,1.0433584,Other,Queens,110,68,0,0,0,0,0,0,0
1,11,Autumn,Black,1,19.0,-0.7677215,Property/Theft,Queens,114,72,1,1,0,0,0,0,0
1,11,Autumn,Black,1,17.0,-0.9402053,Property/Theft,Queens,114,72,1,1,0,0,0,0,0
0,11,Autumn,Black,1,30.0,0.18093944,Weapon,Queens,114,72,1,0,0,0,1,0,0
0,11,Autumn,Black,1,30.0,0.18093944,Weapon,Queens,114,72,1,0,0,0,1,0,0
1,11,Autumn,White Hispanic,1,34.0,0.52590704,Weapon,Queens,115,73,1,0,0,0,1,0,0
1,11,Autumn,White,1,33.0,0.43966514,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
1,11,Autumn,White Hispanic,1,60.0,2.7681966,Property/Theft,Manhattan,23,14,1,1,0,0,0,0,0
1,11,Autumn,Black,0,50.0,1.9057775,Property/Theft,Manhattan,23,14,1,1,1,0,0,0,0
0,11,Autumn,Black,1,28.0,0.008455635,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,Black,1,15.0,-1.1126891,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
1,11,Autumn,Black,1,18.0,-0.8539634,Property/Theft,Brooklyn,78,50,1,1,0,0,1,0,1
1,11,Autumn,Black Hispanic,1,19.0,-0.7677215,Property/Theft,Brooklyn,78,50,1,1,0,0,1,0,1
0,11,Autumn,Black,1,34.0,0.52590704,Property/Theft,Brooklyn,81,52,0,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,15.0,-1.1126891,Property/Theft,Queens,109,67,1,0,0,0,1,0,0
1,11,Autumn,Black,1,17.0,-0.9402053,Property/Theft,Manhattan,1,1,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,17.0,-0.9402053,Weapon,Bronx,44,27,1,1,1,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,23.0,-0.42275387,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,25.0,-0.25027007,Weapon,Bronx,48,31,1,0,0,0,0,0,1
